id,post_message,label,post_message_preproced
2250,"* Tổng thống Mỹ Donald Trump sẽ tổ chức một hội nghị trực tuyến với các nhà lãnh đạo G7 vào ngày 16/4 nhằm phối hợp các biện pháp đối phó quốc gia với đại dịch COVID-19. Cho đến nay, Tổng thống Mỹ đã tuyên bố tình trạng thảm họa lớn ở tất cả 50 tiểu bang.

* Tổng thống Nga Vladimir Putin cho rằng cần áp dụng các biện pháp ""bất thường"" để ngăn chặn sự lây lan của SARS-Cov-2.
Ngoại trưởng Nga Sergei Lavrov cho biết, Tổng thống Mỹ đã nói với người đồng cấp Nga rằng Washington sẵn sàng gửi trang thiết bị đến Nga để chống dịch. Ông Lavrov cũng cho hay, Nga sẽ cân nhắc việc gửi thêm các trang thiết bị cho Mỹ, hoạt động mà Moscow đã thực hiện tháng trước, nếu được đề nghị làm như vậy.

* Việt Nam:
- Ngày 13/4, các cơ quan chức năng Việt Nam đã phối hợp với Đại sứ quán Anh tại Hà Nội đưa khoảng 100 công dân Anh đi du lịch “mắc kẹt” tại Việt Nam và Campuchia do ảnh hưởng của dịch COVID-19 về nước trên chuyến bay của Hãng hàng không quốc gia Việt Nam. Trong số đó, có một số người nhiễm COVID-19 đã được Việt Nam điều trị khỏi bệnh.
Đây cũng là chuyến bay vận chuyển số khẩu trang là quà tặng của Chính phủ và nhân dân Việt Nam gửi tới Chính phủ và nhân dân Anh.
Trên chuyến bay trở lại, các cơ quan liên quan của Việt Nam, Đại sứ quán Việt Nam tại Anh và Hãng hàng không quốc gia Việt Nam cũng đã đưa một số công dân Việt Nam từ Anh, bao gồm học sinh dưới 18 tuổi, người cao tuổi và những người có hoàn cảnh đặc biệt khó khăn về nước và hạ cánh tại sân bay quốc tế Vân Đồn vào sáng 15/4. Những người này sẽ được cách ly và giám sát y tế theo đúng quy định.
- Trong một thông báo đăng tải trên Facebook, Bộ Ngoại giao Đức bày tỏ sự cảm ơn và đánh giá cao trước những nghĩa cử cao đẹp của chính phủ Việt Nam nói chung và của cộng đồng người Việt đang sinh sống tại Đức nói riêng trong nỗ lực hỗ trợ Đức chống dịch.
- Thực hiện việc cách ly toàn xã hội, mật độ người và phương tiện trên địa bàn Hà Nội giảm đáng kể, nhưng không vì thế mà nguy cơ tai nạn giao thông giảm.
- Trong 5.000 hộ tiểu thương tại 4 chợ lớn nhất Đà Nẵng, có 4.000 hộ ngừng kinh doanh do dịch COVID-19, thành phố đang thống kê thiệt hại để hỗ trợ những người như họ.
- HĐND huyện Hớn Quản, tỉnh Bình Phước đã nhận được đơn xin từ chức của ông Lưu Văn Thanh, Phó Chủ tịch HĐND huyện, do không đeo khẩu trang, chống đối đo thân nhiệt ở chốt kiểm dịch COVID-19.
---
Ảnh: Quốc gia, lãnh thổ có từ 10.000 ca mắc COVID-19 trở lên.",0,tổng_thống mỹ donald trump tổ_chức hội_nghị trực_tuyến nhà_lãnh_đạo phối_hợp biện_pháp đối_phó quốc_gia đại_dịch covid tổng_thống mỹ tuyên_bố thảm_hoạ tiểu_bang tổng_thống nga vladimir putin áp_dụng biện_pháp bất_thường ngăn_chặn lây_lan sarscov ngoại_trưởng nga sergei lavrov tổng_thống mỹ đồng nga washington sẵn_sàng gửi trang_thiết_bị nga chống dịch lavrov nga cân_nhắc gửi trang_thiết_bị mỹ hoạt_động moscow đề_nghị việt_nam cơ_quan_chức_năng việt_nam phối_hợp đại_sứ_quán hà_nội công_dân đi du_lịch mắc_kẹt việt_nam campuchia ảnh_hưởng dịch covid chuyến bay hãng hàng_không quốc_gia việt_nam nhiễm covid việt_nam điều_trị bệnh chuyến bay vận_chuyển khẩu_trang quà tặng chính_phủ nhân_dân việt_nam gửi chính_phủ nhân_dân chuyến bay trở_lại cơ_quan việt_nam đại_sứ_quán việt_nam hãng hàng_không quốc_gia việt_nam công_dân việt_nam bao_gồm học_sinh cao_tuổi hoàn_cảnh hạ_cánh sân_bay quốc_tế vân_đồn cách_ly giám_sát_tế quy_định thông_báo đăng_tải facebok ngoại_giao đức bày_tỏ nghĩa_cử cao_đẹp chính_phủ việt_nam cộng_đồng việt sinh_sống đức nỗ_lực đức chống dịch cách_ly toàn xã_hội mật_độ phương_tiện địa_bàn hà_nội nguy_cơ tai_nạn giao_thông hộ tiểu_thương chợ_lớn đà_nẵng hộ ngừng kinh_doanh dịch covid thành_phố thống_kê thiệt_hại hđnd huyện hớn quản tỉnh bình_phước đơn từ_chức lưu văn phó chủ_tịch hđnd huyện đeo khẩu_trang chống_đối đo thân_nhiệt chốt kiểm_dịch covid ảnh quốc_gia lãnh_thổ ca mắc covid trở
2499,"TIN VUI THÔNG BÁO ĐẾN MỌI NGƯỜI VIỆT NAM: ĐÃ HOÀN THIỆN PHÁC ĐỒ ĐIỀU TRỊ COVID-19 ✔️ Ngày 25/3, Ban Chỉ đạo phòng chống dịch viêm đường hô hấp cấp do chủng mới của virus Corona (SARS-CoV-2) gây ra đã họp trực tuyến triển khai các biện pháp phòng chống dịch. Phó Thủ tướng Vũ Đức Đam, Trưởng Ban Chỉ đạo chủ trì cuộc họp.... ✔️ Bộ Y tế cho biết đã hoàn thiện phác đồ điều trị bệnh nhân mắc COVID-19, dự kiến sẽ ban hành trong ngày 26/3 tới, sau đó sẽ tập huấn phổ biến cho các tuyến. ✔️ Tin vui trong ngày, 26 bệnh nhân nhiễm Covid-19 đã cho kết quả âm tính lần 1, 7 bệnh nhân xét nghiệm âm tính lần 2. Xin chúc mừng ngành Y tế Việt Nam, cùng chia sẻ tin vui này các bạn nhé 😍😍😍 #csgtTNMĐ Xem thêm",0,tin_vui thông_báo việt_nam hoàn_thiện phác_đồ điều_trị covid emoji ban chỉ_đạo phòng_chống dịch viêm đường hô_hấp chủng virus corona sarscov họp trực_tuyến triển_khai biện_pháp phòng_chống dịch phó thủ_tướng vũ đức đam trưởng ban chỉ_đạo chủ_trì họp emoji tế hoàn_thiện phác_đồ điều_trị bệnh_nhân mắc covid dự_kiến ban_hành tập_huấn phổ_biến tuyến emoji tin_vui bệnh_nhân nhiễm covid kết_quả âm_tính bệnh_nhân xét_nghiệm âm_tính chúc_mừng ngành tế việt_nam tin_vui emoji csgtnmđ
1100,"HÌNH ẢNH ĐẦU TIÊN CỦA RONALDINHO TẠI NHÀ TÙ PARAGUAY

Vào ngày 5/3, Ronaldinho cùng anh trai bị cảnh sát Paraguay bắt giữ vì sử dụng hộ chiếu giả của quốc gia này.

Ronaldinho và anh trai Roberto bị tạm giam tại nhà tù có tên Agrupacion Especializada. Đây là nhà tù giam giữ nhiều tội phạm khét tiếng của Paraguay

Thẩm phán Clara Ruiz Diaz tuyên bố vụ Ronaldinho dùng hộ chiếu giả để nhập cảnh vào Paraguay được cho là ""tội danh nghiêm trọng chống lại quyền lợi của Paraguay"".

Theo Reuters, cựu sao Barca sẽ không nhận được ưu đãi đối xử nào, dù là ngôi sao lừng danh một thời. Theo Mirror, Ronaldinho đối mặt nguy cơ ngồi tù 6 tháng nếu bị kết tội.",0,hình_ảnh ronaldinho nhà_tù paraguay ronaldinho anh_trai cảnh_sát paraguay bắt_giữ hộ_chiếu giả quốc_gia ronaldinho anh_trai roberto tạm giam nhà_tù agrupacion especializada nhà_tù giam_giữ tội_phạm khét_tiếng paraguay thẩm_phán clara ruiz diaz tuyên_bố vụ ronaldinho hộ_chiếu giả nhập_cảnh paraguay tội_danh nghiêm_trọng chống quyền_lợi paraguay reuters cựu barca ưu_đãi đối_xử ngôi_sao lừng_danh thời miror ronaldinho đối_mặt nguy_cơ ngồi_tù kết_tội
1036,"Vụ án Đường “Nhuệ”… 2 vợ chồng Đường Nhuệ 'làm luật' cả người chết, thu nhiều tỷ đồng
- Phó thủ tướng yêu cầu làm rõ hành vi phạm tội ""cố ý gây thương tích"" của các đối tượng.
- Bộ trưởng Công an nhấn mạnh, nếu có tình trạng bảo kê, chống lưng sẽ xử lý ngay...👍👍",0,vụ án đường nhuệ vợ_chồng đường nhuệ làm_luật chết thu tỷ đồng phó thủ_tướng hành_vi phạm_tội cố thương_tích đối_tượng bộ_trưởng công_an nhấn_mạnh bảo_kê chống lưng emoji
2120,"Trong khi dự án đường sắt Nhổn - Ga Hà Nội chưa biết ngày nào về đích thì 106 [cây cổ thụ trên đường Kim Mã](<URL>) bị đốn hạ, di dời để phục vụ cho công trình này hiện đang bị bỏ mặc, hàng chục cây chết khô.

[<URL>](<URL>)",0,dự_án đường_sắt nhổn ga hà_nội đích cây_cổ_thụ đường kim maũrl đốn hạ di_dời phục_vụ công_trình hiện mặc hàng chục chết khô urlurl
1572,"Sau loại bài phản ánh về tình trạng hoá đơn tiền điện tăng sốc trong hai tháng trở lại đây, thậm chí tăng gấp 2-3 lần, bạn đọc Lao Động đã gửi nhiều phản hồi và đưa ra 3 lý do chính. Đáng nói là hầu như không bạn đọc nào đổ lỗi cho… điều hoà.

<URL>",0,phản_ánh hoá_đơn tiền điện sốc hai trở_lại gấp bạn_đọc lao_động gửi phản_hồi chính_đáng hầu_như bạn_đọc đổ lỗi điều_hoà url
3147,"Chiều 1/5, Cục CSGT – Bộ Công an cho biết, trong ngày nghỉ lễ thứ 2 (1/5), toàn quốc xảy ra 33 vụ tai nạn khiến 23 người chết, 14 người bị thương.",0,chiều cục csgt công_an nghỉ lễ toàn_quốc xảy vụ tai_nạn chết bị_thương
3526,"Đã đưa người có tiếp xúc với ca dương tính ở Đà Nẵng về cách ly tại Bệnh viện Bệnh nhiệt đới tỉnh Khánh Hoà. Sáng 12-3, ông Đoàn Hánh – Trưởng Phòng Y tế thị xã Ninh Hòa (Khánh Hòa) cho biết, tối 11-3, người có tiếp xúc với ca dương tính ở Đà Nẵng đã được thị xã đưa về cách ly tại Bệnh viện Bệnh nhiệt đới tỉnh Khánh Hòa. Đồng thời, thị xã đã tiến hành phun thuốc khử khuẩn khu vực xung quanh nhà ở của người này, lên danh sách 200 người có tiếp xúc và yêu cầu họ cách ly tại gia... đình dưới sự giám sát của cán bộ y tế. “Tất cả biện pháp phòng ngừa đã được ngành Y tế thị xã thực hiện theo hướng dẫn của Bộ Y tế. Vẫn nằm trong tầm kiểm soát”. Người này là một trong những người có tiếp xúc với nữ bệnh nhân thứ 35 (nữ nhân viên Siêu thị Điện máy Xanh ở Đà Nẵng dương tính với Covid-19), trưa 10-3, người này đi khỏi Đà Nẵng về nhà ở thôn Bình Trị, xã Ninh Bình, thị xã Ninh Hòa để làm đám cưới. 18 giờ ngày 11-3, ngành Y tế thị xã Ninh Hòa nhận được thông báo từ Công an thị xã đã lập tức tới nhà vận động người này đưa đi cách ly và thực hiện các biện pháp khử khuẩn theo hướng dẫn của Bộ Y tế. Được biết, trưa 11-3, gia đình đã tổ chức đám cưới cho người này với khoảng 200 khách, chiếm gần hết là người dân của thị xã Ninh Hòa. Ông Huỳnh Văn Dõng – Giám đốc Trung tâm Kiểm soát bệnh tật tỉnh Khánh Hòa cho biết: “Hiện nay, sức khoẻ của người này ổn, không có biểu hiện triệu chứng của bệnh. Ngành Y tế tỉnh đã chỉ đạo ngành Y tế thị xã Ninh Hòa tiếp tục tiến hành giám sát, theo sõi sức khỏe của những trong gia đình và những người có liên quan”. Hết. 🆘 Admin : xin cập nhật lại thông tin trích dẫn : bạn P không hề trốn cách ly.  Chúc bạn P có sức khoẻ tốt và thực hiện cách ly theo yêu cầu của cơ quan chức năng.  Nguồn : <URL>…/da-dua-nguoi-co-tiep-xuc-voi-…/ Xem thêm",0,tiếp_xúc ca dương_tính đà_nẵng cách_ly bệnh_viện bệnh nhiệt_đới tỉnh khánh_hoà đoàn hánh trưởng phòng_tế thị_xã ninh_hoà khánh_hoà tối tiếp_xúc ca dương_tính đà_nẵng thị_xã cách_ly bệnh_viện bệnh nhiệt_đới tỉnh khánh_hoà thị_xã đã_tiến_hành phun thuốc khử khuẩn khu_vực xung_quanh danh_sách tiếp_xúc cách_ly gia_đình giám_sát cán_bộ_tế biện_pháp phòng_ngừa ngành tế thị_xã hướng_dẫn tế nằm tầm kiểm_soát tiếp_xúc nữ bệnh_nhân thứ_nữ nhân_viên siêu_thị điện_máy xanh đà_nẵng dương_tính covid trưa đi đà_nẵng thôn bình trị xã ninh_bình thị_xã ninh_hoà đám_cưới ngành tế thị_xã ninh_hoà thông_báo công_an thị_xã lập_tức vận_động đi cách_ly biện_pháp khử khuẩn hướng_dẫn tế trưa gia_đình tổ_chức đám_cưới chiếm người_dân thị_xã ninh_hoà huỳnh văn dõng giám_đốc trung_tâm kiểm_soát bệnh_tật tỉnh khánh_hoà sức_khoẻ ổn biểu_hiện triệu_chứng bệnh ngành tế tỉnh chỉ_đạo ngành tế thị_xã ninh_hoà tiến_hành giám_sát sõi sức_khoẻ gia_đình emoji admin cập_nhật thông_tin trích_dẫn hề trốn cách_ly chúc sức_khoẻ cách_ly cơ_quan_chức_năng url daduanguoicotiepxucvoi
4012,"""Bộ Y tế đánh giá bệnh nhân ""rất nguy kịch"". Bệnh nhân đã ngưng dùng thuốc vận mạch, huyết áp và mạch ổn định, hiện sử dụng thuốc an thần. Tuy nhiên anh vẫn phải lọc máu, dùng kháng sinh phổ rộng, dẫn lưu khí màng phổi, kiểm soát rối loạn đông máu...""",0,tế bệnh_nhân nguy_kịch bệnh_nhân ngưng thuốc vận mạch huyết_áp mạch ổn_định hiện thuốc an_thần lọc máu kháng_sinh phổ rộng dẫn_lưu khí màng phổi kiểm_soát rối_loạn đông máu
3253,"[LIVESTREAM] TỌA ĐÀM ""DOANH NGHIỆP CHUNG TAY VƯỢT QUA COVID-19""

👉 Độc giả có thể đặt câu hỏi cho các chuyên gia ngay bây giờ dưới comment hoặc tại: <URL>

Dịch Covid-19 đang lan rộng trên toàn cầu và ảnh hưởng đến nền kinh tế từng ngày. Tác động của dịch đối với kinh tế thế giới và kinh tế Việt Nam là không tránh khỏi. Tuy nhiên bên cạnh nỗ lực giảm thiểu những ảnh hưởng do Covid-19, đây là lúc các doanh nghiệp nhìn lại bài toán chi phí, mô hình hoạt động, cơ cấu tổ chức và kể cả các mối quan hệ hợp tác, để có thể biến ""nguy"" thành ""cơ"" và hướng tới sự phát triển bền vững sau khi cơn bão mang tên Covid-19 đi qua.

Câu hỏi đặt ra, đứng trước nguy cơ khủng hoảng, các doanh nghiệp đang làm gì để trụ lại? Doanh nhân Việt nên chuẩn bị tâm thế như thế nào để vượt qua khó khăn trong ngắn hạn và hướng tới sự bền vững trong dài hạn? Những giải pháp hợp tác, đồng hành nào là khả dĩ, để giúp cộng đồng doanh nghiệp Việt tạo được ""sức mạnh lớn"" vượt qua đại dịch?

📌 Tọa đàm trực tuyến với chủ đề ""Covid-19: Doanh nghiệp chung tay vượt qua thử thách"" sẽ là cơ hội để độc giả trực tiếp trao đổi với các chuyên gia và doanh nghiệp về những thách thức, cách thức vượt khó và những giải pháp, sáng kiến để cùng nhau vượt qua khó khăn giai đoạn này.

Khách mời của tọa đàm là những chuyên gia, doanh nhân đã có nhiều sáng kiến giúp doanh nghiệp vượt các cơn bão kinh tế trong quá khứ, những cuộc khủng hoảng từ cấp độ toàn cầu đến cấp độ ngành, trong 20 năm qua.

Trực tuyến trên <URL>, với sự đồng hành của thương hiệu tôn Colorbond thuộc BlueScope Việt Nam.

#Colorbond #BlueScopeViệtNam     ",0,livestream toạ_đàm doanh_nghiệp covid emoji độc_giả câu chuyên_gia coment url dịch covid lan rộng toàn_cầu ảnh_hưởng kinh_tế tác_động dịch kinh_tế thế_giới kinh_tế việt_nam cạnh nỗ_lực giảm_thiểu ảnh_hưởng covid doanh_nghiệp bài_toán chi_phí mô_hình hoạt_động cơ_cấu tổ_chức quan_hệ hợp_tác biến nguy thành hướng phát_triển bền_vững bão covid đi câu đứng nguy_cơ khủng_hoảng doanh_nghiệp trụ doanh_nhân việt tâm_thế ngắn_hạn hướng bền_vững dài_hạn giải_pháp hợp_tác đồng_hành khả_dĩ giúp cộng_đồng doanh_nghiệp việt sức_mạnh đại_dịch emoji toạ_đàm trực_tuyến chủ_đề covid doanh_nghiệp thử_thách độc_giả trao_đổi chuyên_gia doanh_nghiệp thách_thức cách_thức giải_pháp sáng_kiến giai_đoạn mời toạ_đàm chuyên_gia doanh_nhân sáng_kiến giúp doanh_nghiệp bão kinh_tế quá_khứ khủng_hoảng cấp_độ toàn_cầu cấp_độ ngành trực_tuyến url đồng_hành thương_hiệu tôn colorbond bluescope việt_nam colorbond bluescopeviệtnam
